time,ax,ay,az,atotal
5.861,0.00,-0.02,0.20,0.20
5.870,0.04,-0.03,0.17,0.18
5.880,0.09,-0.05,0.15,0.18
5.890,0.13,-0.06,0.15,0.21
5.900,0.08,-0.05,0.27,0.29
5.910,0.02,-0.03,0.35,0.35
5.920,0.02,-0.03,0.29,0.29
5.930,0.05,-0.05,0.14,0.16
5.940,0.09,-0.07,0.04,0.12
5.950,0.05,-0.06,0.00,0.08
5.960,0.01,-0.02,0.02,0.03
5.970,-0.02,0.01,0.04,0.05
5.980,0.02,0.02,0.10,0.11
5.990,0.06,-0.02,0.15,0.16
6.000,0.04,-0.04,0.10,0.11
6.010,0.00,-0.02,0.04,0.05
6.020,-0.06,0.00,-0.00,0.06
6.030,-0.07,0.03,-0.05,0.09
6.040,-0.02,0.03,-0.07,0.08
6.049,0.03,-0.01,0.01,0.03
6.060,-0.05,-0.12,-0.05,0.14
6.070,0.14,-0.08,0.04,0.17
6.079,0.17,-0.01,0.17,0.24
6.089,0.00,-0.07,0.20,0.21
6.099,0.09,-0.17,0.22,0.29
6.109,0.10,-0.16,0.27,0.33
6.119,0.07,-0.09,0.24,0.26
6.129,0.13,-0.05,0.31,0.33
6.139,0.15,-0.04,0.37,0.41
6.149,0.15,-0.03,0.30,0.33
6.159,0.14,-0.02,0.22,0.26
6.169,0.16,-0.02,0.15,0.22
6.179,0.13,0.02,0.03,0.14
6.189,0.06,0.06,0.01,0.09
6.199,0.09,0.11,0.01,0.14
6.209,0.11,0.14,0.03,0.18
6.219,0.09,0.13,-0.05,0.17
6.229,0.09,0.12,-0.19,0.25
6.239,0.17,0.10,-0.28,0.34
6.248,0.23,0.11,-0.31,0.40
6.259,0.22,0.17,-0.22,0.35
6.268,0.16,0.17,-0.08,0.25
6.278,0.09,0.11,0.08,0.17
6.288,0.06,0.02,0.29,0.29
6.298,0.06,-0.08,0.36,0.37
6.308,0.10,-0.16,0.25,0.31
6.318,0.09,-0.17,0.09,0.21
6.328,0.03,-0.12,-0.01,0.13
6.338,-0.04,-0.10,0.03,0.11
6.348,-0.04,-0.06,0.12,0.14
6.358,0.00,-0.08,0.18,0.20
6.368,-0.04,-0.10,0.20,0.23
6.378,-0.09,-0.07,0.22,0.25
6.388,-0.16,-0.04,0.22,0.28
6.398,-0.15,-0.03,0.22,0.27
6.408,-0.11,-0.05,0.20,0.23
6.418,-0.07,-0.07,0.09,0.13
6.427,-0.02,-0.06,-0.02,0.06
6.438,-0.03,-0.00,-0.12,0.13
6.447,-0.07,0.05,-0.19,0.21
6.458,-0.08,0.11,-0.18,0.22
6.467,-0.07,0.14,-0.10,0.18
6.477,-0.03,0.09,0.01,0.10
6.487,-0.01,0.02,0.07,0.08
6.497,0.06,-0.02,0.08,0.11
6.507,0.10,-0.02,0.06,0.12
6.517,0.08,0.02,0.00,0.08
6.527,0.03,0.08,-0.02,0.09
6.537,0.02,0.12,0.07,0.14
