time,ax,ay,az,atotal
5.243,0.04,0.01,-0.16,0.16
5.253,0.06,-0.03,-0.07,0.10
5.263,0.02,-0.00,-0.00,0.02
5.273,-0.07,0.06,0.01,0.10
5.283,-0.14,0.11,-0.08,0.20
5.293,-0.16,0.12,-0.14,0.24
5.303,-0.07,0.08,-0.11,0.16
5.313,0.04,0.03,0.03,0.06
5.323,0.09,-0.02,0.22,0.23
5.333,0.15,-0.04,0.34,0.37
5.343,0.18,-0.04,0.30,0.35
5.353,0.16,-0.01,0.17,0.23
5.363,0.15,0.06,0.08,0.18
5.372,0.11,0.14,-0.00,0.18
5.383,0.10,0.22,-0.01,0.25
5.392,0.11,0.18,0.11,0.24
5.403,0.07,0.06,0.21,0.24
5.412,0.02,-0.03,0.25,0.25
5.422,0.05,-0.05,0.18,0.20
5.432,0.03,-0.06,0.10,0.12
5.442,0.02,-0.04,0.06,0.07
5.452,0.02,0.02,0.12,0.12
5.462,0.01,0.10,0.16,0.19
5.472,0.01,0.16,0.13,0.21
5.482,0.01,0.17,0.08,0.18
5.492,0.06,0.08,0.09,0.14
5.502,0.08,-0.02,0.19,0.21
5.512,0.10,-0.11,0.28,0.32
5.522,0.12,-0.13,0.31,0.36
5.532,0.05,-0.08,0.22,0.24
5.542,-0.04,-0.01,0.10,0.10
5.552,-0.01,0.06,0.01,0.06
5.562,0.07,0.10,-0.04,0.13
5.571,0.14,0.08,0.03,0.17
5.581,0.18,0.03,0.17,0.26
5.591,0.17,-0.01,0.26,0.31
5.601,0.19,0.02,0.27,0.33
5.611,0.23,0.04,0.24,0.34
5.621,0.15,0.01,0.17,0.23
5.631,0.02,0.02,0.10,0.11
5.641,0.03,0.07,0.03,0.08
5.651,0.11,0.07,-0.02,0.13
5.661,0.09,0.03,-0.05,0.11
5.671,0.09,-0.01,-0.02,0.10
5.681,0.08,-0.02,0.02,0.09
5.691,0.05,-0.04,0.11,0.13
5.701,0.02,-0.04,0.17,0.17
5.711,0.04,-0.04,0.09,0.10
5.721,0.07,-0.02,0.03,0.08
5.731,0.06,0.02,0.02,0.07
5.741,0.04,0.12,0.07,0.15
5.751,0.06,0.17,0.08,0.20
5.761,0.03,0.13,-0.01,0.13
5.771,-0.07,0.06,-0.08,0.12
5.780,-0.12,0.02,-0.05,0.13
5.790,-0.14,0.01,0.01,0.14
5.800,-0.16,-0.02,0.09,0.19
5.810,-0.11,0.00,0.12,0.16
5.820,-0.03,0.06,0.18,0.19
5.830,-0.02,0.10,0.20,0.23
5.840,0.01,0.11,0.20,0.23
5.850,0.04,0.05,0.25,0.26
5.860,0.07,-0.01,0.26,0.27
5.870,0.05,-0.03,0.18,0.19
5.880,0.02,0.03,0.09,0.10
5.890,-0.01,0.14,0.01,0.14
5.900,-0.06,0.17,-0.01,0.18
